species,subspecies,date_collected,bird_id,lon_dd,lat_dd,location,source,inrange,dist_km,sex,type,unit,mean_l,mean_r,sd_l,sd_r,fa_left_right,fa_ratio,fa_abs_mm,decade,biome,geometry,file_name,FC_buffer,FC_percentage.value,to_remove
Automolus_leucophthalmus,Automolus_leucophthalmus_leucophthalmus,2016,104089,-48.8523611111111,-27.8132222222222,"Aguas Mornas, SC, Brasil",MZUSP,TRUE,573.7955287730855,female,w,mm,88.5,87.84,0.04999999999999716,0.08717797887081731,0.6599999999999966,1.0075136612021858,0.6599999999999966,2015,MATAATLANTICA,"c(-48.8523611111111, -27.8132222222222)",COLECAO_5_MATAATLANTICA-2015.tif,100,100,0
Automolus_leucophthalmus,Automolus_leucophthalmus_leucophthalmus,2016,104089,-48.8523611111111,-27.8132222222222,"Aguas Mornas, SC, Brasil",MZUSP,TRUE,573.7955287730855,female,w,mm,88.5,87.84,0.04999999999999716,0.08717797887081731,0.6599999999999966,1.0075136612021858,0.6599999999999966,2015,MATAATLANTICA,"c(-48.8523611111111, -27.8132222222222)",COLECAO_5_MATAATLANTICA-2015.tif,200,100,0
Automolus_leucophthalmus,Automolus_leucophthalmus_leucophthalmus,2016,104089,-48.8523611111111,-27.8132222222222,"Aguas Mornas, SC, Brasil",MZUSP,TRUE,573.7955287730855,female,w,mm,88.5,87.84,0.04999999999999716,0.08717797887081731,0.6599999999999966,1.0075136612021858,0.6599999999999966,2015,MATAATLANTICA,"c(-48.8523611111111, -27.8132222222222)",COLECAO_5_MATAATLANTICA-2015.tif,300,100,0
Automolus_leucophthalmus,Automolus_leucophthalmus_leucophthalmus,2016,104089,-48.8523611111111,-27.8132222222222,"Aguas Mornas, SC, Brasil",MZUSP,TRUE,573.7955287730855,female,w,mm,88.5,87.84,0.04999999999999716,0.08717797887081731,0.6599999999999966,1.0075136612021858,0.6599999999999966,2015,MATAATLANTICA,"c(-48.8523611111111, -27.8132222222222)",COLECAO_5_MATAATLANTICA-2015.tif,400,100,0
Automolus_leucophthalmus,Automolus_leucophthalmus_leucophthalmus,2016,104089,-48.8523611111111,-27.8132222222222,"Aguas Mornas, SC, Brasil",MZUSP,TRUE,573.7955287730855,female,w,mm,88.5,87.84,0.04999999999999716,0.08717797887081731,0.6599999999999966,1.0075136612021858,0.6599999999999966,2015,MATAATLANTICA,"c(-48.8523611111111, -27.8132222222222)",COLECAO_5_MATAATLANTICA-2015.tif,500,100,0
Automolus_leucophthalmus,Automolus_leucophthalmus_leucophthalmus,2016,104089,-48.8523611111111,-27.8132222222222,"Aguas Mornas, SC, Brasil",MZUSP,TRUE,573.7955287730855,female,w,mm,88.5,87.84,0.04999999999999716,0.08717797887081731,0.6599999999999966,1.0075136612021858,0.6599999999999966,2015,MATAATLANTICA,"c(-48.8523611111111, -27.8132222222222)",COLECAO_5_MATAATLANTICA-2015.tif,600,100,0
Automolus_leucophthalmus,Automolus_leucophthalmus_leucophthalmus,2016,104089,-48.8523611111111,-27.8132222222222,"Aguas Mornas, SC, Brasil",MZUSP,TRUE,573.7955287730855,female,w,mm,88.5,87.84,0.04999999999999716,0.08717797887081731,0.6599999999999966,1.0075136612021858,0.6599999999999966,2015,MATAATLANTICA,"c(-48.8523611111111, -27.8132222222222)",COLECAO_5_MATAATLANTICA-2015.tif,700,99.64973730297724,0
Automolus_leucophthalmus,Automolus_leucophthalmus_leucophthalmus,2016,104089,-48.8523611111111,-27.8132222222222,"Aguas Mornas, SC, Brasil",MZUSP,TRUE,573.7955287730855,female,w,mm,88.5,87.84,0.04999999999999716,0.08717797887081731,0.6599999999999966,1.0075136612021858,0.6599999999999966,2015,MATAATLANTICA,"c(-48.8523611111111, -27.8132222222222)",COLECAO_5_MATAATLANTICA-2015.tif,800,99.23869234214062,0
Automolus_leucophthalmus,Automolus_leucophthalmus_leucophthalmus,2016,104089,-48.8523611111111,-27.8132222222222,"Aguas Mornas, SC, Brasil",MZUSP,TRUE,573.7955287730855,female,w,mm,88.5,87.84,0.04999999999999716,0.08717797887081731,0.6599999999999966,1.0075136612021858,0.6599999999999966,2015,MATAATLANTICA,"c(-48.8523611111111, -27.8132222222222)",COLECAO_5_MATAATLANTICA-2015.tif,900,99.32743362831859,0
Automolus_leucophthalmus,Automolus_leucophthalmus_leucophthalmus,2016,104089,-48.8523611111111,-27.8132222222222,"Aguas Mornas, SC, Brasil",MZUSP,TRUE,573.7955287730855,female,w,mm,88.5,87.84,0.04999999999999716,0.08717797887081731,0.6599999999999966,1.0075136612021858,0.6599999999999966,2015,MATAATLANTICA,"c(-48.8523611111111, -27.8132222222222)",COLECAO_5_MATAATLANTICA-2015.tif,1000,99.2836676217765,0
